Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer,Name,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
1421,CA-2016-124800,26/09/2016,30/09/2016,Standard Class,RW-19540,Rick,Wilson,Bristol,South West England,BS1 5DD,West,OFF-BI-10000778,Stationery,Files,GBC VeloBinder Electric Binding Machine,54.44
1422,CA-2016-124800,26/09/2016,30/09/2016,Standard Class,RW-19540,Rick,Wilson,Manchester,Greater Manchester,M1 1AE,West,OFF-AP-10004980,Stationery,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,45.5
1423,CA-2016-124800,26/09/2016,30/09/2016,Standard Class,RW-19540,Rick,Wilson,London,Greater London,SW1A 1AA,West,OFF-BI-10003984,Stationery,Files,Lock-Up Easel 'Spel-Binder',57.77
1424,CA-2016-124800,26/09/2016,30/09/2016,Standard Class,RW-19540,Rick,Wilson,Glasgow,Scotland,G1 1AA,West,OFF-ST-10000798,Stationery,Storage,2300 Heavy-Duty Transfer File Systems by Perma,89.93
1425,CA-2016-124800,26/09/2016,30/09/2016,Standard Class,RW-19540,Rick,Wilson,Edinburgh,Scotland,EH1 1BB,West,TEC-PH-10001750,Electronics,Mobiles,Samsung Rugby III,197.97
1426,CA-2016-124800,26/09/2016,30/09/2016,Standard Class,RW-19540,Rick,Wilson,Sheffield,South Yorkshire,S1 2HH,West,OFF-ST-10002743,Stationery,Storage,SAFCO Boltless Steel Shelving,272.74
1002,CA-2016-124891,31/07/2016,31/07/2016,Same Day,RH-19495,Rick,Hansen,Glasgow,Scotland,G1 1AA,East,TEC-AC-10003033,Electronics,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1732.24
1003,CA-2016-124891,31/07/2016,31/07/2016,Same Day,RH-19495,Rick,Hansen,Bristol,South West England,BS1 5DD,East,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",818.09
1004,CA-2016-124891,31/07/2016,31/07/2016,Same Day,RH-19495,Rick,Hansen,Liverpool,Merseyside,L1 1AA,East,OFF-PA-10004621,Stationery,Paper,Xerox 212,14.58
154,CA-2016-124919,31/05/2016,02/06/2016,First Class,SP-20650,Stephanie,Phelps,Birmingham,West Midlands,B1 1AA,West,OFF-PA-10001950,Stationery,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,43.78
155,CA-2016-124919,31/05/2016,02/06/2016,First Class,SP-20650,Stephanie,Phelps,Manchester,Greater Manchester,M1 1AE,West,OFF-PA-10002254,Stationery,Paper,Xerox 1883,79.14
156,CA-2016-124919,31/05/2016,02/06/2016,First Class,SP-20650,Stephanie,Phelps,Manchester,Greater Manchester,M1 1AE,West,OFF-ST-10001590,Stationery,Storage,"Tenex Personal Project File with Scoop Front Design, Black",60.66
7100,CA-2016-124933,26/12/2016,30/12/2016,Second Class,DF-13135,David,Flashing,Sheffield,South Yorkshire,S1 2HH,East,OFF-PA-10003302,Stationery,Paper,Xerox 1906,159.48
3520,CA-2016-124975,22/06/2016,25/06/2016,First Class,MG-17875,Michael,Grace,London,Greater London,SW1A 1AA,Central,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,597.32
5557,CA-2016-125066,14/12/2016,18/12/2016,Standard Class,KD-16495,Keith,Dawkins,Newcastle,Tyne and Wear,NE1 1AA,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,4.62
5558,CA-2016-125066,14/12/2016,18/12/2016,Standard Class,KD-16495,Keith,Dawkins,London,Greater London,SW1A 1AA,South,OFF-AR-10003582,Stationery,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",42.22
1922,CA-2016-125178,03/10/2016,09/10/2016,Standard Class,MZ-17515,Mary,Zewe,Sheffield,South Yorkshire,S1 2HH,East,OFF-ST-10002562,Stationery,Storage,Staple magnet,11.26
5255,CA-2016-125185,05/03/2016,07/03/2016,Second Class,AH-10195,Alan,Haines,Newcastle,Tyne and Wear,NE1 1AA,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",74.53
5256,CA-2016-125185,05/03/2016,07/03/2016,Second Class,AH-10195,Alan,Haines,Liverpool,Merseyside,L1 1AA,East,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,25.18
4338,CA-2016-125234,27/11/2016,01/12/2016,Standard Class,SN-20710,Steve,Nguyen,Bristol,South West England,BS1 5DD,West,TEC-AC-10000158,Electronics,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,80.98
4339,CA-2016-125234,27/11/2016,01/12/2016,Standard Class,SN-20710,Steve,Nguyen,Newcastle,Tyne and Wear,NE1 1AA,West,OFF-PA-10000482,Stationery,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",85.36
384,CA-2016-125395,26/06/2016,29/06/2016,Second Class,LA-16780,Laura,Armstrong,Birmingham,West Midlands,B1 1AA,Central,TEC-AC-10004708,Electronics,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,31.42
1167,CA-2016-125416,02/11/2016,02/11/2016,Same Day,KC-16540,Kelly,Collister,London,Greater London,SW1A 1AA,West,TEC-AC-10001552,Electronics,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,335.95
1818,CA-2016-125423,13/12/2016,15/12/2016,Second Class,MC-17575,Matt,Collins,London,Greater London,SW1A 1AA,West,OFF-LA-10001771,Stationery,Labels,Avery 513,7.47
7334,CA-2016-125563,11/04/2016,17/04/2016,Standard Class,PR-18880,Patrick,Ryan,Manchester,Greater Manchester,M1 1AE,South,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,50.52
7335,CA-2016-125563,11/04/2016,17/04/2016,Standard Class,PR-18880,Patrick,Ryan,Newcastle,Tyne and Wear,NE1 1AA,South,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Colour Numerals Wall Clock",40.9
6630,CA-2016-125696,02/10/2016,06/10/2016,Standard Class,NP-18685,Nora,Pelletier,Birmingham,West Midlands,B1 1AA,South,OFF-BI-10001757,Stationery,Files,Pressboard Hanging Data Binders for Unburst Sheets,5.54
6454,CA-2016-125710,08/10/2016,13/10/2016,Standard Class,BT-11680,Brian,Thompson,Manchester,Greater Manchester,M1 1AE,Central,OFF-AR-10000657,Stationery,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",2.58
8861,CA-2016-125934,11/09/2016,18/09/2016,Standard Class,SN-20560,Skye,Norling,Glasgow,Scotland,G1 1AA,East,OFF-LA-10000414,Stationery,Labels,Avery 503,23.29
8862,CA-2016-125934,11/09/2016,18/09/2016,Standard Class,SN-20560,Skye,Norling,Newcastle,Tyne and Wear,NE1 1AA,East,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,6.69
8863,CA-2016-125934,11/09/2016,18/09/2016,Standard Class,SN-20560,Skye,Norling,Sheffield,South Yorkshire,S1 2HH,East,OFF-BI-10004593,Stationery,Files,Ibico Laser Imprintable Binding System Covers,157.2
8864,CA-2016-125934,11/09/2016,18/09/2016,Standard Class,SN-20560,Skye,Norling,Bristol,South West England,BS1 5DD,East,OFF-AP-10003860,Stationery,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,83.28
8865,CA-2016-125934,11/09/2016,18/09/2016,Standard Class,SN-20560,Skye,Norling,Glasgow,Scotland,G1 1AA,East,OFF-PA-10000556,Stationery,Paper,Xerox 208,29.16
7846,CA-2016-125976,27/09/2016,02/10/2016,Standard Class,JK-15205,Jamie,Kunitz,Liverpool,Merseyside,L1 1AA,South,OFF-PA-10001125,Stationery,Paper,Xerox 1988,116.18
7847,CA-2016-125976,27/09/2016,02/10/2016,Standard Class,JK-15205,Jamie,Kunitz,Leeds,West Yorkshire,LS1 1UR,South,TEC-PH-10002496,Electronics,Mobiles,Cisco SPA301,1403.91
3075,CA-2016-126137,03/10/2016,08/10/2016,Standard Class,BS-11755,Bruce,Stewart,Bristol,South West England,BS1 5DD,West,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",90.5
8550,CA-2016-126186,11/09/2016,12/09/2016,First Class,GB-14530,George,Bell,Glasgow,Scotland,G1 1AA,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,18.48
9376,CA-2016-126347,14/12/2016,19/12/2016,Second Class,AJ-10945,Ashley,Jarboe,Glasgow,Scotland,G1 1AA,West,TEC-AC-10003063,Electronics,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,37.5
1005,CA-2016-126445,27/08/2016,31/08/2016,Standard Class,RA-19945,Ryan,Akin,London,Greater London,SW1A 1AA,West,OFF-ST-10000046,Stationery,Storage,Fellowes Super Stor/Drawer Files,363.49
6947,CA-2016-126466,09/11/2016,13/11/2016,Standard Class,JO-15550,Jesus,Ocampo,Edinburgh,Scotland,EH1 1BB,West,OFF-FA-10000490,Stationery,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",1.86
4544,CA-2016-126557,12/07/2016,17/07/2016,Second Class,RL-19615,Rob,Lucas,Bristol,South West England,BS1 5DD,Central,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",287.71
4545,CA-2016-126557,12/07/2016,17/07/2016,Second Class,RL-19615,Rob,Lucas,Sheffield,South Yorkshire,S1 2HH,Central,TEC-PH-10003505,Electronics,Mobiles,Geemarc AmpliPOWER60,111.36
4546,CA-2016-126557,12/07/2016,17/07/2016,Second Class,RL-19615,Rob,Lucas,Liverpool,Merseyside,L1 1AA,Central,TEC-PH-10000526,Electronics,Mobiles,Vtech CS6719,403.16
4547,CA-2016-126557,12/07/2016,17/07/2016,Second Class,RL-19615,Rob,Lucas,Liverpool,Merseyside,L1 1AA,Central,OFF-BI-10003314,Stationery,Files,Tuff Stuff Recycled Round Ring Binders,1.45
4548,CA-2016-126557,12/07/2016,17/07/2016,Second Class,RL-19615,Rob,Lucas,Birmingham,West Midlands,B1 1AA,Central,OFF-AR-10003190,Stationery,Art,Newell 32,5.18
4549,CA-2016-126557,12/07/2016,17/07/2016,Second Class,RL-19615,Rob,Lucas,Edinburgh,Scotland,EH1 1BB,Central,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",5.82
4550,CA-2016-126557,12/07/2016,17/07/2016,Second Class,RL-19615,Rob,Lucas,Edinburgh,Scotland,EH1 1BB,Central,TEC-PH-10003963,Electronics,Mobiles,GE 2-Jack Phone Line Splitter,494.38
7905,CA-2016-126669,07/11/2016,13/11/2016,Standard Class,DO-13645,Doug,O'Connell,Birmingham,West Midlands,B1 1AA,Central,OFF-PA-10001357,Stationery,Paper,Xerox 1886,57.48
1417,CA-2016-126697,21/09/2016,24/09/2016,First Class,SV-20815,Stuart,Van,Manchester,Greater Manchester,M1 1AE,Central,TEC-PH-10002922,Electronics,Mobiles,ShoreTel ShorePhone IP 230 VoIP phone,709.76
1418,CA-2016-126697,21/09/2016,24/09/2016,First Class,SV-20815,Stuart,Van,Birmingham,West Midlands,B1 1AA,Central,TEC-AC-10004353,Electronics,Accessories,Hypercom P1300 Pinpad,113.4
1419,CA-2016-126697,21/09/2016,24/09/2016,First Class,SV-20815,Stuart,Van,Birmingham,West Midlands,B1 1AA,Central,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,3.7
5842,CA-2016-126725,17/11/2016,21/11/2016,Standard Class,BS-11665,Brian,Stugart,Manchester,Greater Manchester,M1 1AE,West,TEC-PH-10003174,Electronics,Mobiles,RCA ViSYS 25825 Wireless digital phone,311.98
5843,CA-2016-126725,17/11/2016,21/11/2016,Standard Class,BS-11665,Brian,Stugart,Sheffield,South Yorkshire,S1 2HH,West,OFF-ST-10001418,Stationery,Storage,Carina Media Storage Towers in Natural & Black,228.68
5844,CA-2016-126725,17/11/2016,21/11/2016,Standard Class,BS-11665,Brian,Stugart,Glasgow,Scotland,G1 1AA,West,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",60.72
5845,CA-2016-126725,17/11/2016,21/11/2016,Standard Class,BS-11665,Brian,Stugart,Bristol,South West England,BS1 5DD,West,OFF-ST-10000129,Stationery,Storage,Fellowes Recycled Storage Drawers,582.91
5846,CA-2016-126725,17/11/2016,21/11/2016,Standard Class,BS-11665,Brian,Stugart,Birmingham,West Midlands,B1 1AA,West,OFF-PA-10001639,Stationery,Paper,Xerox 203,24.3
5847,CA-2016-126725,17/11/2016,21/11/2016,Standard Class,BS-11665,Brian,Stugart,Bristol,South West England,BS1 5DD,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,169.18
5848,CA-2016-126725,17/11/2016,21/11/2016,Standard Class,BS-11665,Brian,Stugart,Bristol,South West England,BS1 5DD,West,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,27.45
6551,CA-2016-126739,01/11/2016,03/11/2016,Second Class,JH-16180,Justin,Hirsh,Sheffield,South Yorkshire,S1 2HH,East,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,245.67
9146,CA-2016-126970,20/09/2016,24/09/2016,Standard Class,TP-21130,Theone,Pippenger,Liverpool,Merseyside,L1 1AA,Central,OFF-BI-10000138,Stationery,Files,Acco Translucent Poly Ring Binders,2.11
2777,CA-2016-127019,21/12/2016,25/12/2016,Standard Class,ER-13855,Elpida,Rittenbach,Leeds,West Yorkshire,LS1 1UR,West,OFF-AP-10003971,Stationery,Appliances,Belkin 6 Outlet Metallic Surge Strip,45.74
1868,CA-2016-127110,25/06/2016,01/07/2016,Standard Class,CH-12070,Cathy,Hwang,Liverpool,Merseyside,L1 1AA,East,OFF-PA-10003309,Stationery,Paper,Xerox 211,23.33
1869,CA-2016-127110,25/06/2016,01/07/2016,Standard Class,CH-12070,Cathy,Hwang,Bristol,South West England,BS1 5DD,East,OFF-ST-10002554,Stationery,Storage,Tennsco Industrial Shelving,58.69
5118,CA-2016-127173,26/09/2016,03/10/2016,Standard Class,GM-14500,Gene,McClure,Leeds,West Yorkshire,LS1 1UR,East,OFF-FA-10004854,Stationery,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",25.83
5119,CA-2016-127173,26/09/2016,03/10/2016,Standard Class,GM-14500,Gene,McClure,Leeds,West Yorkshire,LS1 1UR,East,TEC-MA-10002859,Electronics,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,472.45
5120,CA-2016-127173,26/09/2016,03/10/2016,Standard Class,GM-14500,Gene,McClure,Manchester,Greater Manchester,M1 1AE,East,OFF-BI-10000088,Stationery,Files,GBC Imprintable Covers,59.29
7826,CA-2016-127327,03/02/2016,07/02/2016,Standard Class,PW-19030,Pauline,Webber,Newcastle,Tyne and Wear,NE1 1AA,East,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",68.16
1038,CA-2016-127418,13/06/2016,14/06/2016,First Class,JJ-15445,Jennifer,Jackson,Edinburgh,Scotland,EH1 1BB,West,OFF-BI-10003707,Stationery,Files,Aluminum Screw Posts,27.47
1725,CA-2016-127453,19/12/2016,20/12/2016,First Class,JK-15370,Jay,Kimmel,Sheffield,South Yorkshire,S1 2HH,East,OFF-AP-10000828,Stationery,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,325.76
1726,CA-2016-127453,19/12/2016,20/12/2016,First Class,JK-15370,Jay,Kimmel,Sheffield,South Yorkshire,S1 2HH,East,OFF-AP-10002906,Stationery,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,2.66
1727,CA-2016-127453,19/12/2016,20/12/2016,First Class,JK-15370,Jay,Kimmel,Bristol,South West England,BS1 5DD,East,OFF-AP-10003860,Stationery,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,66.62
7794,CA-2016-127481,12/12/2016,15/12/2016,Second Class,JD-15895,Jonathan,Doherty,Sheffield,South Yorkshire,S1 2HH,West,OFF-PA-10002036,Stationery,Paper,Xerox 1930,24.3
7795,CA-2016-127481,12/12/2016,15/12/2016,Second Class,JD-15895,Jonathan,Doherty,Manchester,Greater Manchester,M1 1AE,West,OFF-PA-10002377,Stationery,Paper,Xerox 1916,73.41
8092,CA-2016-127502,10/12/2016,14/12/2016,Standard Class,MT-17815,Meg,Tillman,Leeds,West Yorkshire,LS1 1UR,West,OFF-LA-10001613,Stationery,Labels,Avery File Folder Labels,4.32
1988,CA-2016-127509,09/11/2016,13/11/2016,Standard Class,AS-10090,Adam,Shillingsburg,Sheffield,South Yorkshire,S1 2HH,Central,OFF-BI-10002393,Stationery,Files,Binder Posts,12.92
1989,CA-2016-127509,09/11/2016,13/11/2016,Standard Class,AS-10090,Adam,Shillingsburg,Liverpool,Merseyside,L1 1AA,Central,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,768.29
1990,CA-2016-127509,09/11/2016,13/11/2016,Standard Class,AS-10090,Adam,Shillingsburg,Bristol,South West England,BS1 5DD,Central,OFF-EN-10000781,Stationery,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",19.66
1991,CA-2016-127509,09/11/2016,13/11/2016,Standard Class,AS-10090,Adam,Shillingsburg,Sheffield,South Yorkshire,S1 2HH,Central,OFF-PA-10002160,Stationery,Paper,Xerox 1978,13
3852,CA-2016-127593,21/09/2016,21/09/2016,Same Day,DH-13675,Duane,Huffman,Bristol,South West England,BS1 5DD,East,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",63.97
4958,CA-2016-127607,20/03/2016,26/03/2016,Standard Class,JK-15730,Joe,Kamberova,Leeds,West Yorkshire,LS1 1UR,Central,OFF-BI-10001308,Stationery,Files,GBC Standard Plastic Binding Systems' Combs,1.88
4959,CA-2016-127607,20/03/2016,26/03/2016,Standard Class,JK-15730,Joe,Kamberova,Leeds,West Yorkshire,LS1 1UR,Central,OFF-FA-10003485,Stationery,Fasteners,Staples,14.15
8814,CA-2016-127754,26/07/2016,31/07/2016,Standard Class,CK-12760,Cyma,Kinney,Sheffield,South Yorkshire,S1 2HH,West,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,199.76
9415,CA-2016-127824,18/10/2016,22/10/2016,Standard Class,JC-15775,John,Castell,Newcastle,Tyne and Wear,NE1 1AA,West,TEC-PH-10004094,Electronics,Mobiles,Motorola L703CM,187.19
9416,CA-2016-127824,18/10/2016,22/10/2016,Standard Class,JC-15775,John,Castell,Manchester,Greater Manchester,M1 1AE,West,OFF-PA-10001184,Stationery,Paper,Xerox 1903,13.46
9417,CA-2016-127824,18/10/2016,22/10/2016,Standard Class,JC-15775,John,Castell,Manchester,Greater Manchester,M1 1AE,West,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,7.58
7124,CA-2016-128013,09/08/2016,16/08/2016,Standard Class,MF-18250,Monica,Federle,Liverpool,Merseyside,L1 1AA,East,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,7.52
7125,CA-2016-128013,09/08/2016,16/08/2016,Standard Class,MF-18250,Monica,Federle,Manchester,Greater Manchester,M1 1AE,East,OFF-PA-10001815,Stationery,Paper,Xerox 1885,108.09
2449,CA-2016-128027,14/09/2016,17/09/2016,Second Class,CM-12385,Christopher,Martinez,Leeds,West Yorkshire,LS1 1UR,South,OFF-ST-10001809,Stationery,Storage,Fellowes Officeware Wire Shelving,202.12
3658,CA-2016-128083,12/03/2016,17/03/2016,Standard Class,EB-13750,Edward,Becker,Liverpool,Merseyside,L1 1AA,South,OFF-EN-10004030,Stationery,Envelopes,Convenience Packs of Business Envelopes,6.52
3659,CA-2016-128083,12/03/2016,17/03/2016,Standard Class,EB-13750,Edward,Becker,Liverpool,Merseyside,L1 1AA,South,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",23.16
3660,CA-2016-128083,12/03/2016,17/03/2016,Standard Class,EB-13750,Edward,Becker,Sheffield,South Yorkshire,S1 2HH,South,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,4.81
6808,CA-2016-128125,31/03/2016,05/04/2016,Standard Class,EB-13705,Ed,Braxton,Bristol,South West England,BS1 5DD,Central,OFF-PA-10000357,Stationery,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",73.78
6809,CA-2016-128125,31/03/2016,05/04/2016,Standard Class,EB-13705,Ed,Braxton,Leeds,West Yorkshire,LS1 1UR,Central,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,16.78
587,CA-2016-128139,03/07/2016,09/07/2016,Standard Class,BD-11725,Bruce,Degenhardt,Liverpool,Merseyside,L1 1AA,South,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,53.24
588,CA-2016-128139,03/07/2016,09/07/2016,Standard Class,BD-11725,Bruce,Degenhardt,Bristol,South West England,BS1 5DD,South,OFF-LA-10003930,Stationery,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",221.2
340,CA-2016-128167,22/06/2016,26/06/2016,Second Class,KL-16645,Ken,Lonsdale,Leeds,West Yorkshire,LS1 1UR,West,OFF-FA-10000490,Stationery,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",3.72
8427,CA-2016-128356,02/10/2016,07/10/2016,Standard Class,RP-19390,Resi,Pölking,Leeds,West Yorkshire,LS1 1UR,West,OFF-SU-10004290,Stationery,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",8.21
9797,CA-2016-128608,12/01/2016,17/01/2016,Standard Class,CS-12490,Cindy,Schnelling,Liverpool,Merseyside,L1 1AA,East,OFF-AR-10001374,Stationery,Art,"BIC Brite Liner Highlighters, Chisel Tip",7.78
9798,CA-2016-128608,12/01/2016,17/01/2016,Standard Class,CS-12490,Cindy,Schnelling,London,Greater London,SW1A 1AA,East,TEC-PH-10004977,Electronics,Mobiles,GE 30524EE4,176.39
9799,CA-2016-128608,12/01/2016,17/01/2016,Standard Class,CS-12490,Cindy,Schnelling,Leeds,West Yorkshire,LS1 1UR,East,TEC-PH-10000912,Electronics,Mobiles,Anker 24W Portable Micro USB Car Charger,19.78
9800,CA-2016-128608,12/01/2016,17/01/2016,Standard Class,CS-12490,Cindy,Schnelling,London,Greater London,SW1A 1AA,East,TEC-AC-10000487,Electronics,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,7.79
2205,CA-2016-128860,29/06/2016,05/07/2016,Standard Class,SC-20725,Steven,Cartwright,Birmingham,West Midlands,B1 1AA,East,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",15.08
7834,CA-2016-128958,24/01/2016,28/01/2016,Standard Class,CR-12820,Cyra,Reiten,Birmingham,West Midlands,B1 1AA,South,OFF-AR-10004757,Stationery,Art,Crayola Coloured Pencils,9.84
9056,CA-2016-128993,12/09/2016,17/09/2016,Second Class,CC-12670,Craig,Carreira,Newcastle,Tyne and Wear,NE1 1AA,West,TEC-AC-10004209,Electronics,Accessories,Memorex Froggy Flash Drive 4 GB,16.48
4718,CA-2016-129042,12/12/2016,17/12/2016,Standard Class,EM-13960,Eric,Murdock,Liverpool,Merseyside,L1 1AA,East,OFF-AR-10001662,Stationery,Art,Rogers Handheld Barrel Pencil Sharpener,6.17
882,CA-2016-129098,09/10/2016,13/10/2016,Standard Class,DK-13090,Dave,Kipp,Bristol,South West England,BS1 5DD,South,OFF-ST-10001321,Stationery,Storage,"Decoflex Hanging Personal Folder File, Blue",23.13
1567,CA-2016-129112,29/11/2016,30/11/2016,First Class,AW-10840,Anthony,Witt,Bristol,South West England,BS1 5DD,Central,TEC-AC-10003038,Electronics,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,16.11
